doc_id,date,source,type
1284,2023-12-01,schoolsweek,ed_journalism
1285,2023-12-01,schoolsweek,ed_journalism
1286,2023-12-01,schoolsweek,ed_journalism
1287,2023-12-01,schoolsweek,ed_journalism
1288,2023-12-01,epi,think_tank
1289,2023-12-02,schoolsweek,ed_journalism
1290,2023-12-03,schoolsweek,ed_journalism
1291,2023-12-04,schoolsweek,ed_journalism
1292,2023-12-04,schoolsweek,ed_journalism
1293,2023-12-04,schoolsweek,ed_journalism
1294,2023-12-04,schoolsweek,ed_journalism
1295,2023-12-05,gov,gov_inst
1296,2023-12-05,schoolsweek,ed_journalism
1297,2023-12-05,schoolsweek,ed_journalism
1298,2023-12-05,schoolsweek,ed_journalism
1299,2023-12-05,schoolsweek,ed_journalism
1300,2023-12-05,schoolsweek,ed_journalism
1301,2023-12-06,gov,gov_inst
1302,2023-12-06,nuffield,think_tank
1303,2023-12-06,fft,ed_res_org
1304,2023-12-06,schoolsweek,ed_journalism
1305,2023-12-06,schoolsweek,ed_journalism
1306,2023-12-06,schoolsweek,ed_journalism
1307,2023-12-06,fed,prof_body
1308,2023-12-06,schoolsweek,ed_journalism
1309,2023-12-07,gov,gov_inst
1310,2023-12-07,schoolsweek,ed_journalism
1311,2023-12-07,schoolsweek,ed_journalism
1312,2023-12-07,schoolsweek,ed_journalism
1313,2023-12-07,schoolsweek,ed_journalism
1314,2023-12-07,schoolsweek,ed_journalism
1315,2023-12-07,schoolsweek,ed_journalism
1316,2023-12-07,gov,gov_inst
1317,2023-12-07,gov,gov_inst
1318,2023-12-07,nuffield,think_tank
1319,2023-12-08,schoolsweek,ed_journalism
1320,2023-12-08,schoolsweek,ed_journalism
1321,2023-12-08,fft,ed_res_org
1322,2023-12-08,schoolsweek,ed_journalism
1323,2023-12-09,schoolsweek,ed_journalism
1324,2023-12-10,epi,think_tank
1325,2023-12-11,schoolsweek,ed_journalism
1326,2023-12-11,schoolsweek,ed_journalism
1327,2023-12-11,schoolsweek,ed_journalism
1328,2023-12-11,schoolsweek,ed_journalism
1329,2023-12-11,schoolsweek,ed_journalism
1330,2023-12-12,fed,prof_body
1331,2023-12-12,schoolsweek,ed_journalism
1332,2023-12-12,schoolsweek,ed_journalism
1333,2023-12-13,schoolsweek,ed_journalism
1334,2023-12-13,fft,ed_res_org
1335,2023-12-13,fed,prof_body
1336,2023-12-13,schoolsweek,ed_journalism
1337,2023-12-13,nuffield,think_tank
1338,2023-12-13,gov,gov_inst
1339,2023-12-13,schoolsweek,ed_journalism
1340,2023-12-14,schoolsweek,ed_journalism
1341,2023-12-14,schoolsweek,ed_journalism
1342,2023-12-14,schoolsweek,ed_journalism
1343,2023-12-14,schoolsweek,ed_journalism
1344,2023-12-14,schoolsweek,ed_journalism
1345,2023-12-14,gov,gov_inst
1346,2023-12-14,schoolsweek,ed_journalism
1347,2023-12-14,fft,ed_res_org
1348,2023-12-14,schoolsweek,ed_journalism
1349,2023-12-15,schoolsweek,ed_journalism
1350,2023-12-15,schoolsweek,ed_journalism
1351,2023-12-15,fft,ed_res_org
1352,2023-12-15,schoolsweek,ed_journalism
1353,2023-12-15,schoolsweek,ed_journalism
1354,2023-12-15,schoolsweek,ed_journalism
1355,2023-12-15,schoolsweek,ed_journalism
1356,2023-12-15,schoolsweek,ed_journalism
1357,2023-12-15,schoolsweek,ed_journalism
1358,2023-12-16,schoolsweek,ed_journalism
1359,2023-12-16,schoolsweek,ed_journalism
1360,2023-12-17,schoolsweek,ed_journalism
1361,2023-12-18,schoolsweek,ed_journalism
1362,2023-12-18,schoolsweek,ed_journalism
1363,2023-12-19,schoolsweek,ed_journalism
1364,2023-12-19,schoolsweek,ed_journalism
1365,2023-12-19,schoolsweek,ed_journalism
1366,2023-12-19,schoolsweek,ed_journalism
1367,2023-12-19,gov,gov_inst
1368,2023-12-19,gov,gov_inst
1369,2023-12-19,gov,gov_inst
1370,2023-12-19,schoolsweek,ed_journalism
1371,2023-12-19,schoolsweek,ed_journalism
1372,2023-12-20,gov,gov_inst
1373,2023-12-20,gov,gov_inst
1374,2023-12-20,schoolsweek,ed_journalism
1375,2023-12-20,fed,prof_body
1376,2023-12-20,fed,prof_body
1377,2023-12-20,fed,prof_body
1378,2023-12-20,fed,prof_body
1379,2023-12-20,schoolsweek,ed_journalism
1380,2023-12-20,fed,prof_body
1381,2023-12-21,gov,gov_inst
1382,2023-12-21,schoolsweek,ed_journalism
1383,2023-12-21,epi,think_tank
1384,2023-12-21,schoolsweek,ed_journalism
1385,2023-12-21,schoolsweek,ed_journalism
1386,2023-12-28,schoolsweek,ed_journalism
1387,2023-12-29,schoolsweek,ed_journalism
1388,2024-01-01,schoolsweek,ed_journalism
1389,2024-01-01,fed,prof_body
1390,2024-01-02,gov,gov_inst
1391,2024-01-02,schoolsweek,ed_journalism
1392,2024-01-02,schoolsweek,ed_journalism
1393,2024-01-03,schoolsweek,ed_journalism
1394,2024-01-03,gov,gov_inst
1395,2024-01-04,schoolsweek,ed_journalism
1396,2024-01-04,schoolsweek,ed_journalism
1397,2024-01-04,schoolsweek,ed_journalism
1398,2024-01-05,schoolsweek,ed_journalism
1399,2024-01-05,nuffield,think_tank
1400,2024-01-05,schoolsweek,ed_journalism
1401,2024-01-08,gov,gov_inst
1402,2024-01-08,schoolsweek,ed_journalism
1403,2024-01-08,schoolsweek,ed_journalism
1404,2024-01-08,schoolsweek,ed_journalism
1405,2024-01-09,schoolsweek,ed_journalism
1406,2024-01-09,schoolsweek,ed_journalism
1407,2024-01-09,fft,ed_res_org
1408,2024-01-09,schoolsweek,ed_journalism
1409,2024-01-10,schoolsweek,ed_journalism
1410,2024-01-10,gov,gov_inst
1411,2024-01-10,schoolsweek,ed_journalism
1412,2024-01-10,gov,gov_inst
1413,2024-01-11,schoolsweek,ed_journalism
1414,2024-01-11,schoolsweek,ed_journalism
1415,2024-01-11,schoolsweek,ed_journalism
1416,2024-01-11,fft,ed_res_org
1417,2024-01-12,schoolsweek,ed_journalism
1418,2024-01-12,schoolsweek,ed_journalism
1419,2024-01-12,schoolsweek,ed_journalism
1420,2024-01-12,schoolsweek,ed_journalism
1421,2024-01-13,schoolsweek,ed_journalism
1422,2024-01-13,schoolsweek,ed_journalism
1423,2024-01-14,schoolsweek,ed_journalism
1424,2024-01-15,schoolsweek,ed_journalism
1425,2024-01-15,schoolsweek,ed_journalism
1426,2024-01-15,schoolsweek,ed_journalism
1427,2024-01-15,gov,gov_inst
1428,2024-01-15,fed,prof_body
1429,2024-01-15,schoolsweek,ed_journalism
1430,2024-01-15,schoolsweek,ed_journalism
1431,2024-01-16,schoolsweek,ed_journalism
1432,2024-01-16,schoolsweek,ed_journalism
1433,2024-01-16,schoolsweek,ed_journalism
1434,2024-01-17,schoolsweek,ed_journalism
1435,2024-01-17,schoolsweek,ed_journalism
1436,2024-01-17,gov,gov_inst
1437,2024-01-18,schoolsweek,ed_journalism
1438,2024-01-18,schoolsweek,ed_journalism
1439,2024-01-18,schoolsweek,ed_journalism
1440,2024-01-18,schoolsweek,ed_journalism
1441,2024-01-19,schoolsweek,ed_journalism
1442,2024-01-19,schoolsweek,ed_journalism
1443,2024-01-19,schoolsweek,ed_journalism
1444,2024-01-19,schoolsweek,ed_journalism
1445,2024-01-19,schoolsweek,ed_journalism
1446,2024-01-19,schoolsweek,ed_journalism
1447,2024-01-19,schoolsweek,ed_journalism
1448,2024-01-19,schoolsweek,ed_journalism
1449,2024-01-19,schoolsweek,ed_journalism
1450,2024-01-19,gov,gov_inst
1451,2024-01-20,schoolsweek,ed_journalism
1452,2024-01-21,schoolsweek,ed_journalism
1453,2024-01-22,gov,gov_inst
1454,2024-01-22,schoolsweek,ed_journalism
1455,2024-01-22,schoolsweek,ed_journalism
1456,2024-01-22,schoolsweek,ed_journalism
1457,2024-01-22,schoolsweek,ed_journalism
1458,2024-01-23,epi,think_tank
1459,2024-01-23,schoolsweek,ed_journalism
1460,2024-01-23,gov,gov_inst
1461,2024-01-24,gov,gov_inst
1462,2024-01-24,schoolsweek,ed_journalism
1463,2024-01-24,gov,gov_inst
1464,2024-01-24,gov,gov_inst
1465,2024-01-24,schoolsweek,ed_journalism
1466,2024-01-25,schoolsweek,ed_journalism
1467,2024-01-25,schoolsweek,ed_journalism
1468,2024-01-25,schoolsweek,ed_journalism
1469,2024-01-26,schoolsweek,ed_journalism
1470,2024-01-26,schoolsweek,ed_journalism
1471,2024-01-26,schoolsweek,ed_journalism
1472,2024-01-26,schoolsweek,ed_journalism
1473,2024-01-26,schoolsweek,ed_journalism
1474,2024-01-26,schoolsweek,ed_journalism
1475,2024-01-26,schoolsweek,ed_journalism
1476,2024-01-26,gov,gov_inst
1477,2024-01-27,schoolsweek,ed_journalism
1478,2024-01-27,schoolsweek,ed_journalism
1479,2024-01-27,schoolsweek,ed_journalism
1480,2024-01-28,schoolsweek,ed_journalism
1481,2024-01-29,schoolsweek,ed_journalism
1482,2024-01-29,schoolsweek,ed_journalism
1483,2024-01-29,schoolsweek,ed_journalism
1484,2024-01-30,schoolsweek,ed_journalism
1485,2024-01-30,schoolsweek,ed_journalism
1486,2024-01-30,schoolsweek,ed_journalism
1487,2024-01-30,schoolsweek,ed_journalism
1488,2024-01-30,schoolsweek,ed_journalism
1489,2024-01-30,gov,gov_inst
1490,2024-01-30,schoolsweek,ed_journalism
1491,2024-01-31,epi,think_tank
1492,2024-01-31,gov,gov_inst
1493,2024-01-31,schoolsweek,ed_journalism
1494,2024-01-31,schoolsweek,ed_journalism
1495,2024-02-01,schoolsweek,ed_journalism
1496,2024-02-01,schoolsweek,ed_journalism
1497,2024-02-01,schoolsweek,ed_journalism
1498,2024-02-01,schoolsweek,ed_journalism
1499,2024-02-01,schoolsweek,ed_journalism
1500,2024-02-01,schoolsweek,ed_journalism
1501,2024-02-01,fft,ed_res_org
1502,2024-02-01,gov,gov_inst
1503,2024-02-01,fft,ed_res_org
1504,2024-02-02,schoolsweek,ed_journalism
1505,2024-02-02,schoolsweek,ed_journalism
1506,2024-02-02,schoolsweek,ed_journalism
1507,2024-02-02,gov,gov_inst
1508,2024-02-02,schoolsweek,ed_journalism
1509,2024-02-02,schoolsweek,ed_journalism
1510,2024-02-03,schoolsweek,ed_journalism
1511,2024-02-04,schoolsweek,ed_journalism
1512,2024-02-04,nuffield,think_tank
1513,2024-02-04,gov,gov_inst
1514,2024-02-04,schoolsweek,ed_journalism
1515,2024-02-05,schoolsweek,ed_journalism
1516,2024-02-05,schoolsweek,ed_journalism
1517,2024-02-05,schoolsweek,ed_journalism
1518,2024-02-05,schoolsweek,ed_journalism
1519,2024-02-06,schoolsweek,ed_journalism
1520,2024-02-06,schoolsweek,ed_journalism
1521,2024-02-06,schoolsweek,ed_journalism
1522,2024-02-07,schoolsweek,ed_journalism
1523,2024-02-07,gov,gov_inst
1524,2024-02-08,gov,gov_inst
1525,2024-02-08,gov,gov_inst
1526,2024-02-08,schoolsweek,ed_journalism
1527,2024-02-08,fft,ed_res_org
1528,2024-02-08,schoolsweek,ed_journalism
1529,2024-02-08,fft,ed_res_org
1530,2024-02-08,schoolsweek,ed_journalism
1531,2024-02-08,schoolsweek,ed_journalism
1532,2024-02-08,schoolsweek,ed_journalism
1533,2024-02-09,schoolsweek,ed_journalism
1534,2024-02-09,epi,think_tank
1535,2024-02-09,schoolsweek,ed_journalism
1536,2024-02-09,schoolsweek,ed_journalism
1537,2024-02-09,schoolsweek,ed_journalism
1538,2024-02-09,schoolsweek,ed_journalism
1539,2024-02-09,schoolsweek,ed_journalism
1540,2024-02-10,schoolsweek,ed_journalism
1541,2024-02-10,schoolsweek,ed_journalism
1542,2024-02-11,schoolsweek,ed_journalism
1543,2024-02-11,schoolsweek,ed_journalism
1544,2024-02-12,schoolsweek,ed_journalism
1545,2024-02-12,schoolsweek,ed_journalism
1546,2024-02-14,gov,gov_inst
1547,2024-02-14,nuffield,think_tank
1548,2024-02-14,schoolsweek,ed_journalism
1549,2024-02-15,epi,think_tank
1550,2024-02-15,schoolsweek,ed_journalism
1551,2024-02-15,schoolsweek,ed_journalism
1552,2024-02-19,schoolsweek,ed_journalism
1553,2024-02-19,schoolsweek,ed_journalism
1554,2024-02-19,schoolsweek,ed_journalism
1555,2024-02-19,gov,gov_inst
1556,2024-02-19,epi,think_tank
1557,2024-02-19,gov,gov_inst
1558,2024-02-20,schoolsweek,ed_journalism
1559,2024-02-20,schoolsweek,ed_journalism
1560,2024-02-21,nuffield,think_tank
1561,2024-02-21,gov,gov_inst
1562,2024-02-21,schoolsweek,ed_journalism
1563,2024-02-21,schoolsweek,ed_journalism
1564,2024-02-21,schoolsweek,ed_journalism
1565,2024-02-22,schoolsweek,ed_journalism
1566,2024-02-22,gov,gov_inst
1567,2024-02-22,epi,think_tank
1568,2024-02-22,epi,think_tank
1569,2024-02-22,schoolsweek,ed_journalism
1570,2024-02-22,nuffield,think_tank
1571,2024-02-23,schoolsweek,ed_journalism
1572,2024-02-23,schoolsweek,ed_journalism
1573,2024-02-23,fft,ed_res_org
1574,2024-02-23,schoolsweek,ed_journalism
1575,2024-02-23,schoolsweek,ed_journalism
1576,2024-02-23,schoolsweek,ed_journalism
1577,2024-02-23,schoolsweek,ed_journalism
1578,2024-02-24,schoolsweek,ed_journalism
1579,2024-02-25,schoolsweek,ed_journalism
1580,2024-02-26,schoolsweek,ed_journalism
1581,2024-02-26,epi,think_tank
1582,2024-02-26,schoolsweek,ed_journalism
1583,2024-02-26,schoolsweek,ed_journalism
1584,2024-02-26,schoolsweek,ed_journalism
1585,2024-02-27,gov,gov_inst
1586,2024-02-27,gov,gov_inst
1587,2024-02-27,nuffield,think_tank
1588,2024-02-27,schoolsweek,ed_journalism
1589,2024-02-27,schoolsweek,ed_journalism
1590,2024-02-28,gov,gov_inst
1591,2024-02-28,schoolsweek,ed_journalism
1592,2024-02-28,schoolsweek,ed_journalism
1593,2024-02-28,gov,gov_inst
1594,2024-02-28,epi,think_tank
1595,2024-02-28,schoolsweek,ed_journalism
1596,2024-02-29,schoolsweek,ed_journalism
1597,2024-02-29,schoolsweek,ed_journalism
1598,2024-02-29,schoolsweek,ed_journalism
1599,2024-02-29,schoolsweek,ed_journalism
1600,2024-02-29,schoolsweek,ed_journalism
1601,2024-02-29,epi,think_tank
1602,2024-02-29,schoolsweek,ed_journalism
1603,2024-02-29,gov,gov_inst
1604,2024-02-29,schoolsweek,ed_journalism
1605,2024-02-29,fft,ed_res_org
1606,2024-02-29,schoolsweek,ed_journalism
1607,2024-03-01,schoolsweek,ed_journalism
1608,2024-03-01,schoolsweek,ed_journalism
1609,2024-03-01,schoolsweek,ed_journalism
1610,2024-03-01,schoolsweek,ed_journalism
1611,2024-03-01,schoolsweek,ed_journalism
1612,2024-03-02,schoolsweek,ed_journalism
1613,2024-03-04,schoolsweek,ed_journalism
1614,2024-03-04,schoolsweek,ed_journalism
1615,2024-03-04,schoolsweek,ed_journalism
1616,2024-03-04,schoolsweek,ed_journalism
1617,2024-03-04,schoolsweek,ed_journalism
1618,2024-03-04,epi,think_tank
1619,2024-03-04,epi,think_tank
1620,2024-03-04,schoolsweek,ed_journalism
1621,2024-03-04,fft,ed_res_org
1622,2024-03-05,schoolsweek,ed_journalism
1623,2024-03-05,schoolsweek,ed_journalism
1624,2024-03-05,schoolsweek,ed_journalism
1625,2024-03-05,fft,ed_res_org
1626,2024-03-05,gov,gov_inst
1627,2024-03-06,schoolsweek,ed_journalism
1628,2024-03-06,gov,gov_inst
1629,2024-03-06,schoolsweek,ed_journalism
1630,2024-03-06,schoolsweek,ed_journalism
1631,2024-03-06,gov,gov_inst
1632,2024-03-07,schoolsweek,ed_journalism
1633,2024-03-07,schoolsweek,ed_journalism
1634,2024-03-07,schoolsweek,ed_journalism
1635,2024-03-08,gov,gov_inst
1636,2024-03-08,schoolsweek,ed_journalism
1637,2024-03-08,schoolsweek,ed_journalism
1638,2024-03-08,schoolsweek,ed_journalism
1639,2024-03-08,schoolsweek,ed_journalism
1640,2024-03-08,schoolsweek,ed_journalism
1641,2024-03-08,schoolsweek,ed_journalism
1642,2024-03-08,schoolsweek,ed_journalism
1643,2024-03-08,schoolsweek,ed_journalism
1644,2024-03-08,gov,gov_inst
1645,2024-03-08,schoolsweek,ed_journalism
1646,2024-03-09,schoolsweek,ed_journalism
1647,2024-03-09,schoolsweek,ed_journalism
1648,2024-03-09,schoolsweek,ed_journalism
1649,2024-03-09,schoolsweek,ed_journalism
1650,2024-03-09,schoolsweek,ed_journalism
1651,2024-03-11,schoolsweek,ed_journalism
1652,2024-03-11,schoolsweek,ed_journalism
1653,2024-03-11,schoolsweek,ed_journalism
1654,2024-03-11,schoolsweek,ed_journalism
1655,2024-03-12,schoolsweek,ed_journalism
1656,2024-03-13,gov,gov_inst
1657,2024-03-13,schoolsweek,ed_journalism
1658,2024-03-13,fft,ed_res_org
1659,2024-03-13,fed,prof_body
1660,2024-03-13,schoolsweek,ed_journalism
1661,2024-03-14,schoolsweek,ed_journalism
1662,2024-03-14,epi,think_tank
1663,2024-03-14,schoolsweek,ed_journalism
1664,2024-03-14,schoolsweek,ed_journalism
1665,2024-03-14,schoolsweek,ed_journalism
1666,2024-03-14,schoolsweek,ed_journalism
1667,2024-03-15,schoolsweek,ed_journalism
1668,2024-03-15,schoolsweek,ed_journalism
1669,2024-03-15,schoolsweek,ed_journalism
1670,2024-03-15,schoolsweek,ed_journalism
1671,2024-03-15,schoolsweek,ed_journalism
1672,2024-03-15,schoolsweek,ed_journalism
1673,2024-03-15,gov,gov_inst
1674,2024-03-16,schoolsweek,ed_journalism
1675,2024-03-17,schoolsweek,ed_journalism
1676,2024-03-18,epi,think_tank
1677,2024-03-18,schoolsweek,ed_journalism
1678,2024-03-18,fft,ed_res_org
1679,2024-03-18,schoolsweek,ed_journalism
1680,2024-03-19,nuffield,think_tank
1681,2024-03-19,nuffield,think_tank
1682,2024-03-19,fft,ed_res_org
1683,2024-03-19,schoolsweek,ed_journalism
1684,2024-03-19,schoolsweek,ed_journalism
1685,2024-03-20,schoolsweek,ed_journalism
1686,2024-03-20,schoolsweek,ed_journalism
1687,2024-03-20,gov,gov_inst
1688,2024-03-20,gov,gov_inst
1689,2024-03-20,schoolsweek,ed_journalism
1690,2024-03-20,schoolsweek,ed_journalism
1691,2024-03-21,schoolsweek,ed_journalism
1692,2024-03-21,schoolsweek,ed_journalism
1693,2024-03-21,schoolsweek,ed_journalism
1694,2024-03-21,schoolsweek,ed_journalism
1695,2024-03-21,schoolsweek,ed_journalism
1696,2024-03-21,schoolsweek,ed_journalism
1697,2024-03-21,schoolsweek,ed_journalism
1698,2024-03-21,fed,prof_body
1699,2024-03-21,fed,prof_body
1700,2024-03-21,schoolsweek,ed_journalism
1701,2024-03-21,schoolsweek,ed_journalism
1702,2024-03-21,gov,gov_inst
1703,2024-03-22,gov,gov_inst
1704,2024-03-22,gov,gov_inst
1705,2024-03-22,schoolsweek,ed_journalism
1706,2024-03-22,schoolsweek,ed_journalism
1707,2024-03-22,gov,gov_inst
1708,2024-03-22,schoolsweek,ed_journalism
1709,2024-03-22,gov,gov_inst
1710,2024-03-22,schoolsweek,ed_journalism
1711,2024-03-22,schoolsweek,ed_journalism
1712,2024-03-23,schoolsweek,ed_journalism
1713,2024-03-23,gov,gov_inst
1714,2024-03-25,schoolsweek,ed_journalism
1715,2024-03-25,schoolsweek,ed_journalism
1716,2024-03-25,schoolsweek,ed_journalism
1717,2024-03-25,schoolsweek,ed_journalism
1718,2024-03-26,schoolsweek,ed_journalism
1719,2024-03-26,schoolsweek,ed_journalism
1720,2024-03-26,schoolsweek,ed_journalism
1721,2024-03-26,schoolsweek,ed_journalism
1722,2024-03-26,schoolsweek,ed_journalism
1723,2024-03-26,gov,gov_inst
1724,2024-03-27,epi,think_tank
1725,2024-03-27,schoolsweek,ed_journalism
1726,2024-03-27,schoolsweek,ed_journalism
1727,2024-03-27,schoolsweek,ed_journalism
1728,2024-03-27,gov,gov_inst
1729,2024-03-28,schoolsweek,ed_journalism
1730,2024-03-28,schoolsweek,ed_journalism
1731,2024-03-28,schoolsweek,ed_journalism
1732,2024-03-29,schoolsweek,ed_journalism
1733,2024-03-29,schoolsweek,ed_journalism
1734,2024-03-29,schoolsweek,ed_journalism
1735,2024-03-29,schoolsweek,ed_journalism
1736,2024-03-30,schoolsweek,ed_journalism
1737,2024-03-30,schoolsweek,ed_journalism
1738,2024-03-30,schoolsweek,ed_journalism
1739,2024-03-31,schoolsweek,ed_journalism
1740,2024-04-01,schoolsweek,ed_journalism
1741,2024-04-01,gov,gov_inst
1742,2024-04-02,fed,prof_body
1743,2024-04-02,schoolsweek,ed_journalism
1744,2024-04-02,schoolsweek,ed_journalism
1745,2024-04-03,schoolsweek,ed_journalism
1746,2024-04-03,schoolsweek,ed_journalism
1747,2024-04-03,schoolsweek,ed_journalism
1748,2024-04-03,nuffield,think_tank
1749,2024-04-03,schoolsweek,ed_journalism
1750,2024-04-03,gov,gov_inst
1751,2024-04-04,schoolsweek,ed_journalism
1752,2024-04-04,schoolsweek,ed_journalism
1753,2024-04-05,fed,prof_body
1754,2024-04-05,schoolsweek,ed_journalism
1755,2024-04-05,schoolsweek,ed_journalism
1756,2024-04-05,schoolsweek,ed_journalism
1757,2024-04-06,nuffield,think_tank
1758,2024-04-06,schoolsweek,ed_journalism
1759,2024-04-08,schoolsweek,ed_journalism
1760,2024-04-09,nuffield,think_tank
1761,2024-04-09,schoolsweek,ed_journalism
1762,2024-04-10,schoolsweek,ed_journalism
1763,2024-04-10,gov,gov_inst
1764,2024-04-11,schoolsweek,ed_journalism
1765,2024-04-11,epi,think_tank
1766,2024-04-11,epi,think_tank
1767,2024-04-11,fed,prof_body
1768,2024-04-15,epi,think_tank
1769,2024-04-15,nuffield,think_tank
1770,2024-04-15,schoolsweek,ed_journalism
1771,2024-04-15,schoolsweek,ed_journalism
1772,2024-04-15,fft,ed_res_org
1773,2024-04-16,schoolsweek,ed_journalism
1774,2024-04-16,schoolsweek,ed_journalism
1775,2024-04-16,epi,think_tank
1776,2024-04-16,schoolsweek,ed_journalism
1777,2024-04-17,schoolsweek,ed_journalism
1778,2024-04-17,schoolsweek,ed_journalism
1779,2024-04-17,gov,gov_inst
1780,2024-04-17,fft,ed_res_org
1781,2024-04-17,gov,gov_inst
1782,2024-04-17,epi,think_tank
1783,2024-04-18,gov,gov_inst
1784,2024-04-18,schoolsweek,ed_journalism
1785,2024-04-18,schoolsweek,ed_journalism
1786,2024-04-18,schoolsweek,ed_journalism
1787,2024-04-18,schoolsweek,ed_journalism
1788,2024-04-18,fft,ed_res_org
1789,2024-04-19,gov,gov_inst
1790,2024-04-19,schoolsweek,ed_journalism
1791,2024-04-19,schoolsweek,ed_journalism
1792,2024-04-19,schoolsweek,ed_journalism
1793,2024-04-19,schoolsweek,ed_journalism
1794,2024-04-19,schoolsweek,ed_journalism
1795,2024-04-19,schoolsweek,ed_journalism
1796,2024-04-20,schoolsweek,ed_journalism
1797,2024-04-21,schoolsweek,ed_journalism
1798,2024-04-22,schoolsweek,ed_journalism
1799,2024-04-22,schoolsweek,ed_journalism
1800,2024-04-22,nuffield,think_tank
1801,2024-04-22,nuffield,think_tank
1802,2024-04-22,fft,ed_res_org
1803,2024-04-23,schoolsweek,ed_journalism
1804,2024-04-23,gov,gov_inst
1805,2024-04-23,schoolsweek,ed_journalism
1806,2024-04-23,fft,ed_res_org
1807,2024-04-24,schoolsweek,ed_journalism
1808,2024-04-24,schoolsweek,ed_journalism
1809,2024-04-24,schoolsweek,ed_journalism
1810,2024-04-24,schoolsweek,ed_journalism
1811,2024-04-24,schoolsweek,ed_journalism
1812,2024-04-24,gov,gov_inst
1813,2024-04-25,schoolsweek,ed_journalism
1814,2024-04-25,schoolsweek,ed_journalism
1815,2024-04-25,schoolsweek,ed_journalism
1816,2024-04-25,schoolsweek,ed_journalism
1817,2024-04-25,nuffield,think_tank
1818,2024-04-26,schoolsweek,ed_journalism
1819,2024-04-26,schoolsweek,ed_journalism
1820,2024-04-26,schoolsweek,ed_journalism
1821,2024-04-26,schoolsweek,ed_journalism
1822,2024-04-26,gov,gov_inst
1823,2024-04-26,fed,prof_body
1824,2024-04-27,schoolsweek,ed_journalism
1825,2024-04-28,schoolsweek,ed_journalism
1826,2024-04-29,schoolsweek,ed_journalism
1827,2024-04-29,schoolsweek,ed_journalism
1828,2024-04-29,schoolsweek,ed_journalism
1829,2024-04-29,schoolsweek,ed_journalism
1830,2024-04-30,schoolsweek,ed_journalism
1831,2024-05-01,gov,gov_inst
1832,2024-05-01,gov,gov_inst
1833,2024-05-01,gov,gov_inst
1834,2024-05-01,schoolsweek,ed_journalism
1835,2024-05-01,schoolsweek,ed_journalism
1836,2024-05-01,schoolsweek,ed_journalism
1837,2024-05-01,fed,prof_body
1838,2024-05-01,schoolsweek,ed_journalism
1839,2024-05-01,schoolsweek,ed_journalism
1840,2024-05-02,schoolsweek,ed_journalism
1841,2024-05-02,schoolsweek,ed_journalism
1842,2024-05-03,schoolsweek,ed_journalism
1843,2024-05-03,schoolsweek,ed_journalism
1844,2024-05-03,schoolsweek,ed_journalism
1845,2024-05-03,gov,gov_inst
1846,2024-05-03,schoolsweek,ed_journalism
1847,2024-05-03,schoolsweek,ed_journalism
1848,2024-05-03,schoolsweek,ed_journalism
1849,2024-05-03,schoolsweek,ed_journalism
1850,2024-05-03,schoolsweek,ed_journalism
1851,2024-05-04,schoolsweek,ed_journalism
1852,2024-05-04,gov,gov_inst
1853,2024-05-04,gov,gov_inst
1854,2024-05-04,schoolsweek,ed_journalism
1855,2024-05-04,schoolsweek,ed_journalism
1856,2024-05-04,schoolsweek,ed_journalism
1857,2024-05-05,schoolsweek,ed_journalism
1858,2024-05-06,schoolsweek,ed_journalism
1859,2024-05-07,schoolsweek,ed_journalism
1860,2024-05-07,schoolsweek,ed_journalism
1861,2024-05-07,schoolsweek,ed_journalism
1862,2024-05-07,schoolsweek,ed_journalism
1863,2024-05-07,gov,gov_inst
1864,2024-05-08,gov,gov_inst
1865,2024-05-08,gov,gov_inst
1866,2024-05-08,schoolsweek,ed_journalism
1867,2024-05-08,schoolsweek,ed_journalism
1868,2024-05-09,schoolsweek,ed_journalism
1869,2024-05-09,schoolsweek,ed_journalism
1870,2024-05-09,schoolsweek,ed_journalism
1871,2024-05-09,fft,ed_res_org
1872,2024-05-09,schoolsweek,ed_journalism
1873,2024-05-09,schoolsweek,ed_journalism
1874,2024-05-09,gov,gov_inst
1875,2024-05-09,gov,gov_inst
1876,2024-05-09,schoolsweek,ed_journalism
1877,2024-05-10,gov,gov_inst
1878,2024-05-10,gov,gov_inst
1879,2024-05-10,schoolsweek,ed_journalism
1880,2024-05-10,schoolsweek,ed_journalism
1881,2024-05-10,schoolsweek,ed_journalism
1882,2024-05-10,schoolsweek,ed_journalism
1883,2024-05-10,schoolsweek,ed_journalism
1884,2024-05-11,schoolsweek,ed_journalism
1885,2024-05-12,schoolsweek,ed_journalism
1886,2024-05-12,fft,ed_res_org
1887,2024-05-13,epi,think_tank
1888,2024-05-13,schoolsweek,ed_journalism
1889,2024-05-13,schoolsweek,ed_journalism
1890,2024-05-14,fft,ed_res_org
1891,2024-05-14,schoolsweek,ed_journalism
1892,2024-05-14,schoolsweek,ed_journalism
1893,2024-05-14,schoolsweek,ed_journalism
1894,2024-05-14,schoolsweek,ed_journalism
1895,2024-05-14,fft,ed_res_org
1896,2024-05-15,schoolsweek,ed_journalism
1897,2024-05-15,schoolsweek,ed_journalism
1898,2024-05-15,schoolsweek,ed_journalism
1899,2024-05-15,gov,gov_inst
1900,2024-05-16,schoolsweek,ed_journalism
1901,2024-05-16,schoolsweek,ed_journalism
